cas_entry,pdb_id,pdb_path,pdb_dir,is_overlap
cas0074,1IBV,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0074\1ibv\1ibv.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0074\1ibv,False
cas0074,1IBW,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0074\1ibw\1ibw.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0074\1ibw,False
cas0074,1PYA,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0074\1pya\1pya.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0074\1pya,False
cas0075,1THF,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0075\1thf\1thf.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0075\1thf,False
cas0075,2A0N,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0075\2a0n\2a0n.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0075\2a0n,False
cas0075,5TQL,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0075\5tql\5tql.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0075\5tql,False
cas0076,1S9J,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\1s9j\1s9j.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\1s9j,True
cas0076,2P55,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\2p55\2p55.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\2p55,True
cas0076,2Y4I,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\2y4i\2y4i.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\2y4i,False
cas0076,3DV3,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3dv3\3dv3.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3dv3,True
cas0076,3DY7,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3dy7\3dy7.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3dy7,True
cas0076,3E8N,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3e8n\3e8n.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3e8n,True
cas0076,3EQB,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqb\3eqb.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqb,True
cas0076,3EQC,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqc\3eqc.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqc,True
cas0076,3EQD,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqd\3eqd.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqd,False
cas0076,3EQF,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqf\3eqf.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqf,False
cas0076,3EQG,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqg\3eqg.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqg,True
cas0076,3EQH,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqh\3eqh.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqh,True
cas0076,3EQI,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqi\3eqi.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3eqi,False
cas0076,3MBL,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3mbl\3mbl.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3mbl,False
cas0076,3PP1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3pp1\3pp1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3pp1,True
cas0076,3V01,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3v01\3v01.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3v01,True
cas0076,3V04,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3v04\3v04.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3v04,True
cas0076,3VVH,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3vvh\3vvh.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3vvh,True
cas0076,3W8Q,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3w8q\3w8q.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3w8q,False
cas0076,3ZLS,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3zls\3zls.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3zls,False
cas0076,3ZLW,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3zlw\3zlw.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3zlw,False
cas0076,3ZLX,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3zlx\3zlx.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3zlx,False
cas0076,3ZLY,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3zly\3zly.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3zly,False
cas0076,3ZM4,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3zm4\3zm4.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\3zm4,False
cas0076,4ARK,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\4ark\4ark.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\4ark,True
cas0076,4LMN,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\4lmn\4lmn.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\4lmn,True
cas0076,4MNE,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\4mne\4mne.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\4mne,True
cas0076,4U7Z,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\4u7z\4u7z.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\4u7z,False
cas0076,4U80,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\4u80\4u80.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\4u80,False
cas0076,4U81,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\4u81\4u81.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\4u81,False
cas0076,5BX0,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\5bx0\5bx0.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\5bx0,False
cas0076,5EYM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\5eym\5eym.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\5eym,False
cas0076,5HZE,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\5hze\5hze.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\5hze,False
cas0076,5KKR,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\5kkr\5kkr.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0076\5kkr,False
cas0077,1S9I,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0077\1s9i\1s9i.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0077\1s9i,True
cas0078,1DPM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1dpm\1dpm.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1dpm,False
cas0078,1EYW,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1eyw\1eyw.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1eyw,False
cas0078,1EZ2,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1ez2\1ez2.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1ez2,False
cas0078,1HZY,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1hzy\1hzy.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1hzy,False
cas0078,1I0B,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1i0b\1i0b.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1i0b,False
cas0078,1I0D,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1i0d\1i0d.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1i0d,False
cas0078,1JGM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1jgm\1jgm.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1jgm,False
cas0078,1P6B,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1p6b\1p6b.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1p6b,False
cas0078,1P6C,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1p6c\1p6c.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1p6c,False
cas0078,1PSC,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1psc\1psc.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1psc,False
cas0078,1PTA,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1pta\1pta.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1pta,False
cas0078,1QW7,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1qw7\1qw7.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\1qw7,True
cas0078,2O4M,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\2o4m\2o4m.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\2o4m,False
cas0078,2O4Q,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\2o4q\2o4q.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\2o4q,False
cas0078,2OB3,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\2ob3\2ob3.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\2ob3,False
cas0078,2OQL,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\2oql\2oql.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\2oql,False
cas0078,3CAK,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3cak\3cak.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3cak,False
cas0078,3CS2,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3cs2\3cs2.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3cs2,False
cas0078,3E3H,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3e3h\3e3h.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3e3h,False
cas0078,3UPM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3upm\3upm.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3upm,False
cas0078,3UR2,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3ur2\3ur2.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3ur2,False
cas0078,3UR5,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3ur5\3ur5.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3ur5,False
cas0078,3URA,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3ura\3ura.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3ura,False
cas0078,3URB,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3urb\3urb.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3urb,False
cas0078,3URN,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3urn\3urn.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3urn,False
cas0078,3URQ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3urq\3urq.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\3urq,False
cas0078,4PCP,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4pcp\4pcp.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4pcp,False
cas0078,4XAF,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4xaf\4xaf.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4xaf,False
cas0078,4XD4,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4xd4\4xd4.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4xd4,False
cas0078,4XD5,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4xd5\4xd5.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4xd5,False
cas0078,4XD6,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4xd6\4xd6.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4xd6,False
cas0078,4ZST,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4zst\4zst.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4zst,False
cas0078,4ZSU,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4zsu\4zsu.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0078\4zsu,False
cas0079,1A5Y,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1a5y\1a5y.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1a5y,False
cas0079,1AAX,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1aax\1aax.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1aax,False
cas0079,1BZC,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1bzc\1bzc.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1bzc,False
cas0079,1BZH,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1bzh\1bzh.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1bzh,False
cas0079,1BZJ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1bzj\1bzj.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1bzj,False
cas0079,1C83,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1c83\1c83.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1c83,False
cas0079,1C84,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1c84\1c84.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1c84,False
cas0079,1C85,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1c85\1c85.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1c85,False
cas0079,1C86,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1c86\1c86.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1c86,False
cas0079,1C87,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1c87\1c87.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1c87,False
cas0079,1C88,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1c88\1c88.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1c88,False
cas0079,1ECV,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1ecv\1ecv.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1ecv,False
cas0079,1EEN,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1een\1een.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1een,False
cas0079,1EEO,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1eeo\1eeo.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1eeo,False
cas0079,1G1F,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1g1f\1g1f.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1g1f,False
cas0079,1G1G,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1g1g\1g1g.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1g1g,False
cas0079,1G1H,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1g1h\1g1h.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1g1h,False
cas0079,1G7F,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1g7f\1g7f.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1g7f,False
cas0079,1G7G,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1g7g\1g7g.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1g7g,False
cas0079,1GFY,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1gfy\1gfy.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1gfy,False
cas0079,1I57,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1i57\1i57.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1i57,False
cas0079,1JF7,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1jf7\1jf7.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1jf7,False
cas0079,1KAK,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1kak\1kak.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1kak,False
cas0079,1KAV,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1kav\1kav.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1kav,False
cas0079,1L8G,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1l8g\1l8g.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1l8g,False
cas0079,1LQF,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1lqf\1lqf.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1lqf,False
cas0079,1NL9,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1nl9\1nl9.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1nl9,False
cas0079,1NNY,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1nny\1nny.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1nny,False
cas0079,1NO6,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1no6\1no6.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1no6,False
cas0079,1NWE,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1nwe\1nwe.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1nwe,False
cas0079,1NWL,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1nwl\1nwl.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1nwl,False
cas0079,1NZ7,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1nz7\1nz7.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1nz7,False
cas0079,1OEM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1oem\1oem.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1oem,False
cas0079,1OEO,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1oeo\1oeo.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1oeo,False
cas0079,1OES,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1oes\1oes.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0079\1oes,False
